8.899641653093008295e-03 3.409872495211088150e+00
1.539332528288165670e-02 4.019072214762369200e+00
2.155046762996598239e-02 3.865732694927014546e+00
2.783660762585126597e-02 3.389288225744524929e+00
3.439928854529101382e-02 2.867947505070613357e+00
4.083988908678293228e-02 2.427778959274291992e+00
4.696089820801348236e-02 2.123991239243659290e+00
5.319831544433587661e-02 1.924519538879394531e+00
5.953007160048735813e-02 1.782041636684484676e+00
6.593106050382960270e-02 1.654831764914772796e+00
7.211112823241795644e-02 1.527601506159855793e+00
7.840743265709380905e-02 1.371853631699717413e+00
8.486374147573563786e-02 1.202094230358667692e+00
9.105720993371453631e-02 1.062595267284457190e+00
9.723119438183111529e-02 9.392085841444671734e-01
1.035474523099094157e-01 8.466797597737195646e-01
1.098380096325790867e-01 7.818821004441297573e-01
1.160878800454857029e-01 7.378921147890551424e-01
1.223769048302436324e-01 7.057731898063929199e-01
1.287591547856025143e-01 6.688075933071275792e-01
1.350589943281513827e-01 6.274344222342268518e-01
1.412290290659165837e-01 5.800257980195698826e-01
1.475161690700088069e-01 5.308023045205662038e-01
1.537996369822966225e-01 4.807235643420919025e-01
1.601026478659483554e-01 4.403323576256266136e-01
1.664508001660549019e-01 4.107826098694168371e-01
1.727583237560037233e-01 3.871395812900061961e-01
1.790245845132147351e-01 3.715227448815198730e-01
1.852702546080971790e-01 3.570975362501691563e-01
1.914887492119529966e-01 3.438925875978284807e-01
1.977904085892937536e-01 3.270283946793716701e-01
2.041115446406587541e-01 3.082450464908370047e-01
2.104256850836569714e-01 2.876834224232455717e-01
2.167058561960866769e-01 2.683140388337437732e-01
2.229761248051159717e-01 2.519490375499590651e-01
2.292828550697881274e-01 2.375775462660763282e-01
2.355310205895554676e-01 2.267094088217002090e-01
2.418144967727207939e-01 2.180395025527229191e-01
2.481043196360692704e-01 2.105394516872635680e-01
2.543667409246888611e-01 2.033739776879392169e-01
2.606678092543103231e-01 1.956407668370621633e-01
2.669430136113040697e-01 1.856239823309713544e-01
