8.899641653093008295e-03 3.415488903339092719e+00
1.539332528288165670e-02 4.014742533365884825e+00
2.155046762996598239e-02 3.867482235557154535e+00
2.783660762585126597e-02 3.400579990484775994e+00
3.439928854529101382e-02 2.871046799879807931e+00
4.083988908678293228e-02 2.428413391113281250e+00
4.696089820801348236e-02 2.126311459748641219e+00
5.319831544433587661e-02 1.925048010689871525e+00
5.953007160048735813e-02 1.781246680544133820e+00
6.593106050382960270e-02 1.655302290482954630e+00
7.211112823241795644e-02 1.527307911408253283e+00
7.840743265709380905e-02 1.373185013506876162e+00
8.486374147573563786e-02 1.202864909966107954e+00
9.105720993371453631e-02 1.062604590076819955e+00
9.723119438183111529e-02 9.391896132172130596e-01
1.035474523099094157e-01 8.411746705474762997e-01
1.098380096325790867e-01 7.562919011690589777e-01
1.160878800454857029e-01 6.843407233029801251e-01
1.223769048302436324e-01 6.248688442047817260e-01
1.287591547856025143e-01 5.706236232603510983e-01
1.350589943281513827e-01 5.247743177430677086e-01
1.412290290659165837e-01 4.853466142300710273e-01
1.475161690700088069e-01 4.512073832020120912e-01
1.537996369822966225e-01 4.177062360415538800e-01
1.601026478659483554e-01 3.895869506631952639e-01
1.664508001660549019e-01 3.650893798995459294e-01
1.727583237560037233e-01 3.408832506726848233e-01
1.790245845132147351e-01 3.207246227741626377e-01
1.852702546080971790e-01 3.015869977628224952e-01
1.914887492119529966e-01 2.854304453262787034e-01
1.977904085892937536e-01 2.694926320180291990e-01
2.041115446406587541e-01 2.553326515131753571e-01
2.104256850836569714e-01 2.416878597861842060e-01
2.167058561960866769e-01 2.292846959703059850e-01
2.229761248051159717e-01 2.184656148950859245e-01
2.292828550697881274e-01 2.077757361169133288e-01
2.355310205895554676e-01 1.982545858115063453e-01
2.418144967727207939e-01 1.894681410170848956e-01
2.481043196360692704e-01 1.811766554736223278e-01
2.543667409246888611e-01 1.737241519747035612e-01
2.606678092543103231e-01 1.667771709308522865e-01
2.669430136113040697e-01 1.589084865254015710e-01
2.732519464783976226e-01 1.528341870394505086e-01
2.795627339315375770e-01 1.473469460943805653e-01
2.858373502475139438e-01 1.416470223920725247e-01
2.920953075698756729e-01 1.363302271857790016e-01
2.983525092968341563e-01 1.312196962037558146e-01
3.046702740008471189e-01 1.266299928680826581e-01
3.109590627528140416e-01 1.222583820183792275e-01
3.172239916515500191e-01 1.178628151981946509e-01
3.235299724572279767e-01 1.140015089281088967e-01
3.298388395071043533e-01 1.104446392547198535e-01
3.361383844359337458e-01 1.065659739718510107e-01
3.423877713306480719e-01 1.034283683166337814e-01
3.486623155692267217e-01 1.005941442752336101e-01
3.549448882949312045e-01 9.723077210854734476e-02
3.611996781549324798e-01 9.426081821581841491e-02
3.674875026172954029e-01 9.142354686885922899e-02
3.737698636248200090e-01 8.892305561505985112e-02
3.800714314497639634e-01 8.614854144782914391e-02
3.863585763589229560e-01 8.407661198500561428e-02
3.926354401118986037e-01 8.153873095738937982e-02
3.989457585494922132e-01 7.926388562804086158e-02
4.052156663313305485e-01 7.704489444687913358e-02
4.115034152883392804e-01 7.522800369480057980e-02
4.177905076349040514e-01 7.311140678580548002e-02
4.240487051047501788e-01 7.128097550124086468e-02
4.303463415118498614e-01 6.923601486116749693e-02
4.366358695421740932e-01 6.787674989068018250e-02
4.429029287921816826e-01 6.604029392294752387e-02
4.491680252572889942e-01 6.473945589547663859e-02
4.554486850820457788e-01 6.308267115247032097e-02
4.617725565885423267e-01 6.146260975939615151e-02
4.680757412093953795e-01 6.008239169141878222e-02
4.743564916629640638e-01 5.877220605834605066e-02
4.806425428564732871e-01 5.730353632743135500e-02
4.869129233098823395e-01 5.602184619911152602e-02
4.931745196394184405e-01 5.487013534656306341e-02
4.994506890543656263e-01 5.375245144001664088e-02
5.057241638978529075e-01 5.253144200195576652e-02
5.120042719980517631e-01 5.140993286068512580e-02
5.183192340646139984e-01 5.023313147205435425e-02
5.246161892892522438e-01 4.947924300308574608e-02
5.308869673046785476e-01 4.816955757739028315e-02
5.371637224096752483e-01 4.720065137472361644e-02
5.434652729571635144e-01 4.643481783350968811e-02
5.497524178004593587e-01 4.553706983805667907e-02
5.559970921381958142e-01 4.450615775513250966e-02
5.622866379023159222e-01 4.369088601938844046e-02
5.686033203527380842e-01 4.265768030154979545e-02
5.748823709563090079e-01 4.179802735752616294e-02
5.811585199734176088e-01 4.116889413210823856e-02
5.874446517276211699e-01 4.041690087607723025e-02
5.937246335834056588e-01 3.961561006845923383e-02
6.000023445208265693e-01 3.887445643937742501e-02
6.062700655927123483e-01 3.810617406940168539e-02
6.125564878198721530e-01 3.757093681411183966e-02
6.188675697062213654e-01 3.692994899810997378e-02
6.251436203714340056e-01 3.618994191021723122e-02
6.314092032308914471e-01 3.556335534989657488e-02
6.377070744462735030e-01 3.489636284708876046e-02
6.439915699782213787e-01 3.431197750588143441e-02
6.502746657481665027e-01 3.363010435146331079e-02
6.565654463687421449e-01 3.321727555167430096e-02
6.628457378217490481e-01 3.257940445541013946e-02
6.691273712706959920e-01 3.191560310395519240e-02
6.754135024521100705e-01 3.143097172346693419e-02
6.816942288653291548e-01 3.086013308102412631e-02
6.879707219643064198e-01 3.040971479289207580e-02
6.942401964891569133e-01 2.987855948335109077e-02
7.005213539313046578e-01 2.942389450717870780e-02
7.068163049835881617e-01 2.890218745174916171e-02
7.131046379544038194e-01 2.846837572613900025e-02
7.193979933183044517e-01 2.799760447153333207e-02
7.256912769458278012e-01 2.759406985217378178e-02
7.319732112087881104e-01 2.724238158656948697e-02
7.382575498732680819e-01 2.662541002347620575e-02
7.445309219837563663e-01 2.620975943624731172e-02
7.507908721544984676e-01 2.580657121565044232e-02
7.570762748651901353e-01 2.548918853386520494e-02
7.633652442780797243e-01 2.501542278362780744e-02
7.696523768503739094e-01 2.464919975428728552e-02
7.759443911184177312e-01 2.427595608664802340e-02
7.822388793759307291e-01 2.387119254293001633e-02
7.885422505712965657e-01 2.363035884757516691e-02
7.947958170677573708e-01 2.317235980471192558e-02
8.010501857211035359e-01 2.284735574138187578e-02
8.073371699120777123e-01 2.247577686070062128e-02
8.136256953004623593e-01 2.215238440241176082e-02
8.199185768310989220e-01 2.181553439427423580e-02
8.261975950269245805e-01 2.148360903515420320e-02
8.324916626456120294e-01 2.121883704656652228e-02
8.387980487119468531e-01 2.073364355411491666e-02
8.450681625339854230e-01 2.059429332632195520e-02
8.513326310877129544e-01 2.018358123484651628e-02
8.576229699198910650e-01 1.995795038919003991e-02
8.639079722665760075e-01 1.962570587154855231e-02
